#VALUE!,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory usage [GB],Memory capacity provisioned [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s],Label,Memory usage [KB],,,
1378592668,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1.4,0,1,0,0,,,1
1378593569,4,11703.99824,83.8786540533,0.7166666667,0,67108864,32.6666666667,4.2666666667,0,1,0,0,,,1
1378594469,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378595369,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,1.3333333333,0.0666666667,1,0,0,,,1
1378596269,4,11703.99824,70.22398944,0.6,0,67108864,0,14.6,0,1,0,0,,,1
1378597169,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1,0,1,0,0,,,1
1378598069,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1.5333333333,0,1,0,0,,,1
1378598969,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378599869,4,11703.99824,64.37199032,0.55,0,67108864,0,1,0,1,0,0,,,1
1378600769,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,1,0,0,,,1
1378601669,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378602569,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378603469,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1.6,0,1.0666666667,0,0,,,1
1378604369,4,11703.99824,87.7799868,0.75,0,67108864,0,1,0,1,0,0,,,1
1378605269,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0.1333333333,1,0,0,,,1
1378606169,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378607069,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378607970,4,11703.99824,64.37199032,0.55,0,67108864,0,1,0,1,0,0,,,1
1378608870,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0,1,0,0,,,1
1378609770,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1.3333333333,0,1,0,0,,,1
1378610670,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0,1,0,0,,,1
1378611570,4,11703.99824,70.22398944,0.6,0,67108864,0,1,0,1,0,0,,,1
1378612470,4,11703.99824,70.22398944,0.6,0,67108864,0,1,0,1,0,0,,,1
1378613370,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,1,0,1,0,0,,,1
1378614270,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0,1,0,0,,,1
1378615170,4,11703.99824,74.1253221867,0.6333333333,0.1342176,67108864,0,1,0,1,0,134217.6,,,1
1378616070,4,11703.99824,74.1253221867,0.6333333333,0.1789568,67108864,0,1,0,1,0,178956.8,,,1
1378616970,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,1,0,1,0,0,,,1
1378617871,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1,0,1,0,0,,,1
1378618771,4,11703.99824,76.07598856,0.65,0,67108864,8.4666666667,3.8,0,1.0666666667,0,0,,,1
1378619671,4,11703.99824,62.4213239467,0.5333333333,0.1789568,67108864,0,1,0,1,0,178956.8,,,1
1378620571,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378621471,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1.4666666667,0,1,0,0,,,1
1378622371,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1,0,1,0,0,,,1
1378623271,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378624171,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1.3333333333,0,1,0,0,,,1
1378625072,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1.4,0,1,0,0,,,1
1378625972,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378626872,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1,0,1,0,0,,,1
1378627772,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378628672,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378629572,4,11703.99824,70.22398944,0.6,0,67108864,0,1,0,1,0,0,,,1
1378630472,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1,0,1,0,0,,,1
1378631373,4,11703.99824,81.92798768,0.7,0.2684352,67108864,0,1.0666666667,0,1,0,268435.2,,,1
1378632273,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378633173,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378634073,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378634973,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378635873,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1,0,1,0,0,,,1
1378636773,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,1,0,0,,,1
1378637673,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378638573,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1.3333333333,0,1,0,0,,,1
1378639473,4,11703.99824,81.92798768,0.7,0,67108864,0,1.1333333333,0,1,0,0,,,1
1378640373,4,11703.99824,79.9773213067,0.6833333333,0.1342176,67108864,0,1,0,1,0,134217.6,,,1
1378641273,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378642173,4,11703.99824,70.22398944,0.6,0,67108864,0,1,0,0.9333333333,0,0,,,1
1378643074,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1,0,1,0,0,,,1
1378643974,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,1,0,1,0,0,,,1
1378644874,4,11703.99824,87.7799868,0.75,0.6263488,67108864,0,3.8666666667,0,1,0,626348.8,,,1
1378645774,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1.0666666667,0,0.9333333333,0,0,,,1
1378646674,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0,1,0,0,,,1
1378647574,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,1,0,1,0,0,,,1
1378648474,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378649374,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,1,0,1,0,0,,,1
1378650274,4,11703.99824,68.2733230667,0.5833333333,0.0894784,67108864,0,1.4666666667,0,1,0,89478.4,,,1
1378651174,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,1,0,1,0,0,,,1
1378652075,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1.0666666667,0,1,0,0,,,1
1378652975,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1.6,0,1.0666666667,0,0,,,1
1378653875,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,1,0,1,0,0,,,1
1378654775,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,1,0,1,0,0,,,1
1378655675,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,1,0,0,,,1
1378656575,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,1,0,0.9333333333,0,0,,,1
1378657475,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378658376,4,11703.99824,64.37199032,0.55,0,67108864,0,1,0,1,0,0,,,1
1378659276,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1,0,1,0,0,,,1
1378660176,4,11703.99824,76.07598856,0.65,0,67108864,0,1.0666666667,0,1,0,0,,,1
1378661076,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378661976,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,1,0,0,,,1
1378662876,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378663776,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1,0,1,0,0,,,1
1378664676,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,1.8,0,1,0,0,,,1
1378665576,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,0.9333333333,0,0,,,1
1378666476,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378667377,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1.2666666667,0,1,0,0,,,1
1378668276,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,1,0,1,0,0,,,1
1378669176,4,11703.99824,87.7799868,0.75,0.2684352,67108864,0,1.4,0,1,0,268435.2,,,1
1378670076,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1.8666666667,0,1.0666666667,0,0,,,1
1378670976,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378671876,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1.4,0,1.0666666667,0,0,,,1
1378672777,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,1,0,0,,,1
1378673677,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378674577,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0,1,0,0,,,1
1378675477,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1,0,1,0,0,,,1
1378676377,4,11703.99824,76.07598856,0.65,0,67108864,0,1.6666666667,0,1,0,0,,,1
1378677277,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,1,0,1,0,0,,,1
1378678177,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1.6666666667,0,1,0,0,,,1
1378679077,4,11703.99824,87.7799868,0.75,0,67108864,0,1.7333333333,0,1,0,0,,,1
1378679977,4,11703.99824,76.07598856,0.65,0.2684352,67108864,0,1,0,1,0,268435.2,,,1
1378680877,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1,0,1,0,0,,,1
1378681778,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1.2666666667,0.0666666667,1,0,0,,,1
1378682678,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1,0,1,0,0,,,1
1378683578,4,11703.99824,70.22398944,0.6,0,67108864,0,1,0,1,0,0,,,1
1378684478,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378685378,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1,0,1,0,0,,,1
1378686278,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378687178,4,11703.99824,70.22398944,0.6,0,67108864,0,1,0,1,0,0,,,1
1378688078,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378688978,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378689878,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,1.2,0,1,0,0,,,1
1378690778,4,11703.99824,76.07598856,0.65,0,67108864,0,1.4,0,1.0666666667,0,0,,,1
1378691679,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0.0666666667,1,0,0,,,1
1378692579,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,1,0,0,,,1
1378693479,4,11703.99824,60.4706575733,0.5166666667,0.2684352,67108864,0,1,0,1,0,268435.2,,,1
1378694379,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,1,0,1,0,0,,,1
1378695279,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1,0,1,0,0,,,1
1378696179,4,11703.99824,87.7799868,0.75,0,67108864,0,1.2,0,1,0,0,,,1
1378697079,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378697979,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0,1,0,0,,,1
1378698879,4,11703.99824,87.7799868,0.75,0.1342176,67108864,32.6666666667,5.1333333333,0,1,0,134217.6,,,1
1378699780,4,11703.99824,78.0266549333,0.6666666667,0.1342176,67108864,0,1.6666666667,0,1.0666666667,0,134217.6,,,1
1378700679,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,1,0,0,,,1
1378701579,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378702479,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1,0,1,0,0,,,1
1378703379,4,11703.99824,81.92798768,0.7,0.1342176,67108864,0,1,0,1,0,134217.6,,,1
1378704280,4,11703.99824,74.1253221867,0.6333333333,0.1342176,67108864,0,1,0,1,0,134217.6,,,1
1378705180,4,11703.99824,76.07598856,0.65,0,67108864,0,1.7333333333,0,1.0666666667,0,0,,,1
1378706080,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.8666666667,0,1,0,0,,,1
1378706980,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,0.7333333333,0,1,0,0,,,1
1378707880,4,11703.99824,70.22398944,0.6,0,67108864,0,1.0666666667,0,1,0,0,,,1
1378708780,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,0.8,0,1,0,0,,,1
1378709680,4,11703.99824,76.07598856,0.65,0,67108864,0,0.8666666667,0,1,0,0,,,1
1378710580,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1.2,0,1,0,0,,,1
1378711481,4,11703.99824,70.22398944,0.6,0,67108864,0,1.2666666667,0,1,0,0,,,1
1378712381,4,11703.99824,87.7799868,0.75,0,67108864,0,0.8,0,1,0,0,,,1
1378713281,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.7333333333,0,1,0,0,,,1
1378714181,4,11703.99824,85.8293204267,0.7333333333,0.0894784,67108864,0,0.8,0,1,0,89478.4,,,1
1378715081,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1.2,0,1,0,0,,,1
1378715981,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378716881,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1,0,1,0,0,,,1
1378717782,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0,1,0,0,,,1
1378718682,4,11703.99824,68.2733230667,0.5833333333,0.223696,67108864,0,1,0,1,0,223696,,,1
1378719582,4,11703.99824,81.92798768,0.7,0.3131744,67108864,0,1,0,1,0,313174.4,,,1
1378720482,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,1,0,1,0,0,,,1
1378721382,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1,0,1,0,0,,,1
1378722282,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,1,0,0,,,1
1378723182,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,1,0,1,0,0,,,1
1378724082,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,1.8,0,1,0,0,,,1
1378724982,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1.2666666667,0,1,0,0,,,1
1378725882,4,11703.99824,64.37199032,0.55,0,67108864,0,1,0,1,0,0,,,1
1378726782,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378727682,4,11703.99824,64.37199032,0.55,0,67108864,0,1,0,1,0,0,,,1
1378728583,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1,0,1,0,0,,,1
1378729483,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,1.7333333333,0,1,0,0,,,1
1378730383,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378731283,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,1,0,1,0,0,,,1
1378732183,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378733083,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0.0666666667,2.0666666667,0,1,0,0,,,1
1378733983,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378734883,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1.3333333333,0,1.0666666667,0,0,,,1
1378735783,4,11703.99824,85.8293204267,0.7333333333,0.1342176,67108864,0,1,0,1,0,134217.6,,,1
1378736683,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1.9333333333,0,1.0666666667,0,0,,,1
1378737583,4,11703.99824,81.92798768,0.7,0,67108864,0,14.7333333333,0,1,0,0,,,1
1378738483,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,1,0,0,,,1
1378739383,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,1.3333333333,0,1,0,0,,,1
1378740283,4,11703.99824,9956.2011694933,85.0666666667,3.0870056,67108864,0,2359.1333333333,365.9333333333,5.2,1,3087005.6,,,1
1378741183,4,11703.99824,10816.4450401333,92.4166666667,2.6396128,67108864,8.4666666667,9002.6666666667,0,1.9333333333,1,2639612.8,,,1
1378742084,4,11703.99824,10244.8997927467,87.5333333333,3.2212224,67108864,2211.8,5732.3333333333,0,1.3333333333,1,3221222.4,,,1
1378742984,4,11703.99824,10508.2397531467,89.7833333333,9.126804,67108864,1581.8,1671.2666666667,0,1.0666666667,1,9126804,,,1
1378743884,4,11703.99824,10465.3250929333,89.4166666667,3.4449184,67108864,1166.0666666667,6379.4666666667,0,2.1333333333,1,3444918.4,,,1
1378744784,4,11703.99824,10982.2516818667,93.8333333333,3.1317442667,67108864,293.7333333333,4378.9333333333,0,1.2666666667,1,3131744.26666667,,,1
1378745684,4,11703.99824,10882.7676968267,92.9833333333,7.3819738667,67108864,294.3333333333,2908.6666666667,0,1.0666666667,1,7381973.86666667,,,1
1378746584,4,11703.99824,10496.5357549067,89.6833333333,4.6081397333,67108864,138.4,6519.2666666667,928.4666666667,9.4666666667,1,4608139.73333333,,,1
1378747484,4,11703.99824,10574.56240984,90.35,5.7713608,67108864,1.0666666667,16311.2666666667,0,1.0666666667,1,5771360.8,,,1
1378748384,4,11703.99824,10260.5051237333,87.6666666667,5.7713610667,67108864,0,26627.8666666667,0.2,3.9333333333,1,5771361.06666667,,,1
1378749284,4,11703.99824,10215.6397971467,87.2833333333,6.039796,67108864,1628.3333333333,21201.1333333333,0,1,1,6039796,,,1
1378750184,4,11703.99824,8545.8693815733,73.0166666667,6.0397952,67108864,8544.7333333333,24685.0666666667,0,2.1333333333,1,6039795.2,,,1
1378751084,4,11703.99824,10662.34239664,91.1,6.3082312,67108864,259.3333333333,14457.1333333333,0,1,1,6308231.2,,,1
1378751984,4,11703.99824,8932.1013234933,76.3166666667,4.5634002667,67108864,3247.6,24322.9333333333,0,2.0666666667,1,4563400.26666667,,,1
1378752885,4,11703.99824,10711.1090559733,91.5166666667,6.487188,67108864,392.6666666667,15682.2,0,1.4666666667,1,6487188,,,1
1378753785,4,11703.99824,8914.5453261333,76.1666666667,6.1740136,67108864,2471.0666666667,23708.6,0,1.6666666667,1,6174013.6,,,1
1378754685,4,11703.99824,10796.9383764,92.25,6.487188,67108864,115.0666666667,15914.8666666667,0,1.0666666667,1,6487188,,,1
1378755585,4,11703.99824,9466.5839097867,80.8833333333,7.3372338667,67108864,1114.4,25983.5333333333,0,1.9333333333,1,7337233.86666667,,,1
1378756485,4,11703.99824,10713.0597223467,91.5333333333,6.9345808,67108864,0.4666666667,8593.8666666667,0,1.9333333333,1,6934580.8,,,1
1378757385,4,11703.99824,10691.60239224,91.35,3.8028333333,67108864,0.0666666667,9182.7333333333,0,1.8666666667,1,3802833.33333333,,,1
1378758285,4,11703.99824,9755.28253304,83.35,2.8633088,67108864,5190.8,8605.6666666667,0,2.4,1,2863308.8,,,1
1378759185,4,11703.99824,9946.4478376267,84.9833333333,4.5634005333,67108864,1710.8666666667,10051.9333333333,0,4.1333333333,1,4563400.53333333,,,1
1378760085,4,11703.99824,10371.6931070133,88.6166666667,4.8318349333,67108864,965.6666666667,9239.2,0,4.1333333333,1,4831834.93333333,,,1
1378760985,4,11703.99824,9277.3692715733,79.2666666667,9.0820642667,67108864,251.2,7140.4,1963,19.3333333333,1,9082064.26666667,,,1
1378761885,4,11703.99824,10319.0251149333,88.1666666667,5.3239669333,67108864,2.5333333333,7012.1333333333,1963.4666666667,18.9333333333,1,5323966.93333333,,,1
1378762786,4,11703.99824,10287.81445296,87.9,7.0687978667,67108864,3.0666666667,7362.9333333333,1963.3333333333,19,1,7068797.86666667,,,1
1378763686,4,11703.99824,10108.3531466133,86.3666666667,6.0845346667,67108864,4.3333333333,7309.8,422,20,1,6084534.66666667,,,1
1378764586,4,11703.99824,10590.1677408267,90.4833333333,3.7133541333,67108864,0,7295.2,0,1.6666666667,1,3713354.13333333,,,1
1378765486,4,11703.99824,79.9773213067,0.6833333333,0.3131744,67108864,0,1.3333333333,0,1,0,313174.4,,,1
1378766385,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378767285,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,1,0,1,0,0,,,1
1378768185,4,11703.99824,81.92798768,0.7,0,67108864,0,1.2666666667,0.0666666667,1,0,0,,,1
1378769086,4,11703.99824,81.92798768,0.7,0,67108864,0,1.4666666667,0,1.0666666667,0,0,,,1
1378769986,4,11703.99824,87.7799868,0.75,0,67108864,0,1,0,1,0,0,,,1
1378770886,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,1,0,1,0,0,,,1
1378771786,4,11703.99824,76.07598856,0.65,0,67108864,0,1.3333333333,0,1.0666666667,0,0,,,1
1378772686,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378773586,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378774486,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1,0,1,0,0,,,1
1378775386,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,1,0,1,0,0,,,1
1378776286,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378777186,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1.2,0,1,0,0,,,1
1378778087,4,11703.99824,83.8786540533,0.7166666667,0.2684352,67108864,0,1,0.0666666667,1,0,268435.2,,,1
1378778987,4,11703.99824,68.2733230667,0.5833333333,0.2684352,67108864,0,1,0,1,0,268435.2,,,1
1378779887,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378780787,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378781687,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,1,0,0,,,1
1378782587,4,11703.99824,76.07598856,0.65,0,67108864,0,1.2666666667,0,1,0,0,,,1
1378783487,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1,0,1,0,0,,,1
1378784387,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,1,0,1,0,0,,,1
1378785287,4,11703.99824,76.07598856,0.65,0,67108864,0,1.2,0,1,0,0,,,1
1378786187,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1,0,1,0,0,,,1
1378787088,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378787988,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1,0,1,0,0,,,1
1378788888,4,11703.99824,81.92798768,0.7,0,67108864,0,1,0,1,0,0,,,1
1378789788,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1,0,1,0,0,,,1
1378790688,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0,1,0,0,,,1
1378791588,4,11703.99824,58.5199912,0.5,0,67108864,0,1,0,1,0,0,,,1
1378792488,4,11703.99824,72.1746558133,0.6166666667,0.1342176,67108864,0,1,0,1,0,134217.6,,,1
1378793388,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0,1,0,0,,,1
1378794288,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1.2666666667,0,1,0,0,,,1
1378795189,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,1,0,1,0,0,,,1
1378796089,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378796989,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1.2666666667,0,1,0,0,,,1
1378797889,4,11703.99824,81.92798768,0.7,0,67108864,0,1.4,0,1,0,0,,,1
1378798789,4,11703.99824,10642.8357329067,90.9333333333,3.4896578667,67108864,0.0666666667,6571.1333333333,0,1.3333333333,1,3489657.86666667,,,1
1378799688,4,11703.99824,10034.2278244267,85.7333333333,13.3322930667,67108864,3.1333333333,18149.8,1981.0666666667,20.8,1,13332293.0666667,,,1
1378800589,4,11703.99824,10412.6571008533,88.9666666667,7.381972,67108864,0.5333333333,21887.6666666667,0,1.2666666667,1,7381972,,,1
1378801489,4,11703.99824,10274.1597883467,87.7833333333,8.2767584,67108864,0,13741.9333333333,0,2.4666666667,1,8276758.4,,,1
1378802389,4,11703.99824,85.8293204267,0.7333333333,4.1607477333,67108864,0,1,0,1,0,4160747.73333333,,,1
1378803289,4,11703.99824,87.7799868,0.75,0,67108864,0,1,0,0.9333333333,0,0,,,1
1378804189,4,11703.99824,81.92798768,0.7,0,67108864,0,1.4,0,1,0,0,,,1
1378805089,4,11703.99824,152.15197712,1.3,0.5368704,67108864,131.3333333333,25.8666666667,0,1.4,1,536870.4,,,1
1378805989,4,11703.99824,81.92798768,0.7,0,67108864,0,2.4,0,1.0666666667,0,0,,,1
1378806889,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,1,0,1,0,0,,,1
1378807789,4,11703.99824,76.07598856,0.65,0,67108864,0,1,0,1,0,0,,,1
1378808689,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,1,0,0.9333333333,0,0,,,1
1378809590,4,11703.99824,70.22398944,0.6,0,67108864,0,1,0,1,0,0,,,1
1378810490,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378811390,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1.3333333333,0,1,0,0,,,1
1378812290,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,0.9333333333,0,0,,,1
1378813190,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,1,0,0,,,1
1378814090,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1378814990,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1,0,1,0,0,,,1
1378815890,4,11703.99824,70.22398944,0.6,0,67108864,2.5333333333,1,0.7333333333,1.0666666667,0,0,,,1
1378816790,4,11703.99824,70.22398944,0.6,0.0894784,67108864,0,1,0,1,0,89478.4,,,1
1378817690,4,11703.99824,4020.32339544,34.35,1.789568,67108864,10.1333333333,8.9333333333,3347.7333333333,86.0666666667,1,1789568,,,1
